T1;evolutionModels/BCS/BCS1_ctwedge_enum.ctw;11;72.0;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;14;35.0;82.0;0.99206346;1;45.054947;0;
T1Reduced;evolutionModels/BCS/BCS1_ctwedge_enum.ctw;8;98.0;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;12;63.0;85.0;0.99215686;1;54.487183;0;
T2;evolutionModels/BCS/BCS1_ctwedge_enum.ctw;8;98.0;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;11;22.0;66.0;0.9920949;1;46.153847;0;
T2Reduced;evolutionModels/BCS/BCS1_ctwedge_enum.ctw;8;98.0;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;11;35.0;66.0;0.992126;1;46.153847;0;
T1;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;14;19.0;evolutionModels/BCS/BCS3_ctwedge_enum.ctw;15;18.0;38.0;0.9930556;1;18.095238;0;
T1Reduced;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;9;26.0;evolutionModels/BCS/BCS3_ctwedge_enum.ctw;12;29.0;61.0;0.9930556;1;36.30952;0;
T2;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;9;26.0;evolutionModels/BCS/BCS3_ctwedge_enum.ctw;9;16.0;9.0;0.9930314;1;7.1428576;0;
T2Reduced;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;9;26.0;evolutionModels/BCS/BCS3_ctwedge_enum.ctw;9;21.0;9.0;0.9930314;1;7.1428576;0;
T1;evolutionModels/BCS/BCS1_ctwedge_enum.ctw;11;8.0;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;14;12.0;80.0;0.9920949;1;43.956043;0;
T1Reduced;evolutionModels/BCS/BCS1_ctwedge_enum.ctw;9;13.0;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;12;22.0;77.0;0.9920949;1;49.358974;0;
T2;evolutionModels/BCS/BCS1_ctwedge_enum.ctw;9;13.0;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;12;11.0;69.0;0.9880952;1;44.230766;0;
T2Reduced;evolutionModels/BCS/BCS1_ctwedge_enum.ctw;9;13.0;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;11;20.0;56.0;0.992126;1;39.16084;0;
T1;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;14;15.0;evolutionModels/BCS/BCS3_ctwedge_enum.ctw;15;14.0;41.0;0.9930556;1;19.52381;0;
T1Reduced;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;10;25.0;evolutionModels/BCS/BCS3_ctwedge_enum.ctw;12;26.0;51.0;0.9930556;1;30.357143;0;
T2;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;10;25.0;evolutionModels/BCS/BCS3_ctwedge_enum.ctw;11;12.0;25.0;0.993007;1;16.233767;0;
T2Reduced;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;10;25.0;evolutionModels/BCS/BCS3_ctwedge_enum.ctw;11;21.0;25.0;0.9930314;1;16.233767;0;
T1;evolutionModels/BCS/BCS1_ctwedge_enum.ctw;11;9.0;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;14;16.0;83.0;0.99215686;1;45.604397;0;
T1Reduced;evolutionModels/BCS/BCS1_ctwedge_enum.ctw;9;14.0;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;10;31.0;52.0;0.99206346;1;40.0;0;
T2;evolutionModels/BCS/BCS1_ctwedge_enum.ctw;9;14.0;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;10;11.0;41.0;0.99206346;1;31.538464;0;
T2Reduced;evolutionModels/BCS/BCS1_ctwedge_enum.ctw;9;14.0;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;10;17.0;41.0;0.99206346;1;31.538464;0;
T1;evolutionModels/BCS/BCS2_ctwedge_enum.ctw;14;13.0;evolutionModels/BCS/BCS3_ctwedge_enum.ctw;15;11.0;42.0;0.993007;1;20.0;0;
