T1;evolutionModels/PPU/PPUv1_ctwedge_enum.ctw;3;61.0;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;12.0;21.0;1.0;1;58.333332;0;
T1Reduced;evolutionModels/PPU/PPUv1_ctwedge_enum.ctw;3;69.0;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;16.0;21.0;1.0;1;58.333332;0;
T2;evolutionModels/PPU/PPUv1_ctwedge_enum.ctw;3;69.0;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;12.0;21.0;1.0;1;58.333332;0;
T2Reduced;evolutionModels/PPU/PPUv1_ctwedge_enum.ctw;3;69.0;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;17.0;21.0;1.0;1;58.333332;0;
T1;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;16.0;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;7;12.0;26.0;1.0;1;61.904762;0;
T1Reduced;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;19.0;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;7;17.0;26.0;1.0;1;61.904762;0;
T2;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;19.0;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;7;10.0;26.0;1.0;1;61.904762;0;
T2Reduced;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;19.0;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;7;14.0;26.0;1.0;1;61.904762;0;
T1;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;7;11.0;evolutionModels/PPU/PPUv4_ctwedge_enum.ctw;10;11.0;44.0;1.0;1;55.0;0;
T1Reduced;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;7;14.0;evolutionModels/PPU/PPUv4_ctwedge_enum.ctw;9;18.0;34.0;1.0;1;47.22222;0;
T2;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;7;14.0;evolutionModels/PPU/PPUv4_ctwedge_enum.ctw;9;10.0;34.0;1.0;1;47.22222;0;
T2Reduced;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;7;14.0;evolutionModels/PPU/PPUv4_ctwedge_enum.ctw;9;14.0;34.0;1.0;1;47.22222;0;
T1;evolutionModels/PPU/PPUv4_ctwedge_enum.ctw;10;11.0;evolutionModels/PPU/PPUv5_ctwedge_enum.ctw;12;16.0;52.0;1.0;1;36.11111;0;
T1Reduced;evolutionModels/PPU/PPUv4_ctwedge_enum.ctw;8;15.0;evolutionModels/PPU/PPUv5_ctwedge_enum.ctw;12;23.0;70.0;1.0;1;48.61111;0;
T2;evolutionModels/PPU/PPUv4_ctwedge_enum.ctw;8;15.0;evolutionModels/PPU/PPUv5_ctwedge_enum.ctw;13;14.0;79.0;1.0;1;50.641026;0;
T2Reduced;evolutionModels/PPU/PPUv4_ctwedge_enum.ctw;8;15.0;evolutionModels/PPU/PPUv5_ctwedge_enum.ctw;11;22.0;56.0;1.0;1;42.424244;0;
T1;evolutionModels/PPU/PPUv5_ctwedge_enum.ctw;12;11.0;evolutionModels/PPU/PPUv6_ctwedge_enum.ctw;12;12.0;13.0;1.0;1;9.027778;0;
T1Reduced;evolutionModels/PPU/PPUv5_ctwedge_enum.ctw;11;17.0;evolutionModels/PPU/PPUv6_ctwedge_enum.ctw;11;19.0;12.0;1.0;1;9.090909;0;
T2;evolutionModels/PPU/PPUv5_ctwedge_enum.ctw;11;17.0;evolutionModels/PPU/PPUv6_ctwedge_enum.ctw;11;12.0;11.0;1.0;1;8.333334;0;
T2Reduced;evolutionModels/PPU/PPUv5_ctwedge_enum.ctw;11;17.0;evolutionModels/PPU/PPUv6_ctwedge_enum.ctw;11;17.0;11.0;1.0;1;8.333334;0;
T1;evolutionModels/PPU/PPUv6_ctwedge_enum.ctw;12;9.0;evolutionModels/PPU/PPUv7_ctwedge_enum.ctw;12;11.0;19.0;1.0;1;12.179487;0;
T1Reduced;evolutionModels/PPU/PPUv6_ctwedge_enum.ctw;11;14.0;evolutionModels/PPU/PPUv7_ctwedge_enum.ctw;11;17.0;19.0;1.0;1;13.286713;0;
T2;evolutionModels/PPU/PPUv6_ctwedge_enum.ctw;11;14.0;evolutionModels/PPU/PPUv7_ctwedge_enum.ctw;14;9.0;47.0;1.0;1;25.824177;0;
T2Reduced;evolutionModels/PPU/PPUv6_ctwedge_enum.ctw;11;14.0;evolutionModels/PPU/PPUv7_ctwedge_enum.ctw;12;14.0;25.0;1.0;1;16.025642;0;
T1;evolutionModels/PPU/PPUv7_ctwedge_enum.ctw;12;9.0;evolutionModels/PPU/PPUv8_ctwedge_enum.ctw;15;12.0;47.0;1.0;1;24.102564;0;
T1Reduced;evolutionModels/PPU/PPUv7_ctwedge_enum.ctw;11;15.0;evolutionModels/PPU/PPUv8_ctwedge_enum.ctw;13;18.0;35.0;1.0;1;20.710058;0;
T2;evolutionModels/PPU/PPUv7_ctwedge_enum.ctw;11;15.0;evolutionModels/PPU/PPUv8_ctwedge_enum.ctw;11;9.0;3.0;1.0;1;2.097902;0;
T2Reduced;evolutionModels/PPU/PPUv7_ctwedge_enum.ctw;11;15.0;evolutionModels/PPU/PPUv8_ctwedge_enum.ctw;11;14.0;3.0;1.0;1;2.097902;0;
T1;evolutionModels/PPU/PPUv8_ctwedge_enum.ctw;15;9.0;evolutionModels/PPU/PPUv9_ctwedge_enum.ctw;12;9.0;74.0;1.0;1;37.94872;0;
T1Reduced;evolutionModels/PPU/PPUv8_ctwedge_enum.ctw;12;16.0;evolutionModels/PPU/PPUv9_ctwedge_enum.ctw;12;13.0;42.0;1.0;1;26.923079;0;
T2;evolutionModels/PPU/PPUv8_ctwedge_enum.ctw;12;16.0;evolutionModels/PPU/PPUv9_ctwedge_enum.ctw;12;9.0;36.0;1.0;1;23.076923;0;
T2Reduced;evolutionModels/PPU/PPUv8_ctwedge_enum.ctw;12;16.0;evolutionModels/PPU/PPUv9_ctwedge_enum.ctw;12;14.0;36.0;1.0;1;23.076923;0;
T1;evolutionModels/AmbientAssistedLiving/AmbientAssistedLivingv1_ctwedge_enum.ctw;20;31.0;evolutionModels/AmbientAssistedLiving/AmbientAssistedLivingv2_ctwedge_enum.ctw;31;55.0;571.0;0.9982111;1;65.78341;0;
T1Reduced;evolutionModels/AmbientAssistedLiving/AmbientAssistedLivingv1_ctwedge_enum.ctw;16;70.0;evolutionModels/AmbientAssistedLiving/AmbientAssistedLivingv2_ctwedge_enum.ctw;19;129.0;287.0;0.9982111;1;53.947372;0;
T2;evolutionModels/AmbientAssistedLiving/AmbientAssistedLivingv1_ctwedge_enum.ctw;16;70.0;evolutionModels/AmbientAssistedLiving/AmbientAssistedLivingv2_ctwedge_enum.ctw;20;34.0;256.0;0.9982111;1;45.714287;0;
T2Reduced;evolutionModels/AmbientAssistedLiving/AmbientAssistedLivingv1_ctwedge_enum.ctw;16;70.0;evolutionModels/AmbientAssistedLiving/AmbientAssistedLivingv2_ctwedge_enum.ctw;20;93.0;256.0;0.9982111;1;45.714287;0;
T1;evolutionModels/AutomotiveMultimedia/AutomotiveMultimediav1_ctwedge_enum.ctw;5;2.0;evolutionModels/AutomotiveMultimedia/AutomotiveMultimediav2_ctwedge_enum.ctw;7;3.0;41.0;0.97849464;1;65.07937;0;
