OldFM;NewFM;Generator;Size;Time;NSpecificTests;NNotSpecificTests;Specificity;FaultDetection;CombinatorialCoverage
PPUv7.xml;PPUv3.xml;BDD_FMREDUCED;7;17.0;4;3;0.5714286;0.7;1.0
PPUv7.xml;PPUv4.xml;SPECIFICITY_FMREDUCED;8;17.0;4;4;0.5;0.75974023;1.0
PPUv7.xml;PPUv4.xml;ACTS;9;76.0;4;5;0.44444445;0.75974023;1.0
PPUv7.xml;PPUv4.xml;MUTTESTGENERATOR;10;13.0;3;7;0.3;0.75974023;0.55448717
PPUv7.xml;PPUv4.xml;BDD_FMREDUCED;8;29.0;3;5;0.375;0.75974023;1.0
PPUv7.xml;PPUv5.xml;SPECIFICITY_FMREDUCED;11;48.0;0;11;0.0;0.9067164;1.0
PPUv7.xml;PPUv5.xml;ACTS;12;173.0;0;12;0.0;0.9067164;1.0
PPUv7.xml;PPUv5.xml;MUTTESTGENERATOR;5;44.0;0;5;0.0;0.9070632;0.43014705
PPUv7.xml;PPUv5.xml;BDD_FMREDUCED;11;68.0;0;11;0.0;0.9067164;1.0
PPUv7.xml;PPUv6.xml;SPECIFICITY_FMREDUCED;11;33.0;0;11;0.0;0.90495867;1.0
PPUv7.xml;PPUv6.xml;ACTS;12;151.0;0;12;0.0;0.90495867;1.0
PPUv7.xml;PPUv6.xml;MUTTESTGENERATOR;4;37.0;0;4;0.0;0.90495867;0.42916667
PPUv7.xml;PPUv6.xml;BDD_FMREDUCED;11;52.0;0;11;0.0;0.90495867;1.0
PPUv7.xml;PPUv8.xml;SPECIFICITY_FMREDUCED;13;40.0;0;13;0.0;0.9130435;1.0
PPUv7.xml;PPUv8.xml;ACTS;12;160.0;0;12;0.0;0.9130435;1.0
PPUv7.xml;PPUv8.xml;MUTTESTGENERATOR;4;47.0;0;4;0.0;0.9133574;0.41911766
PPUv7.xml;PPUv8.xml;BDD_FMREDUCED;13;70.0;0;13;0.0;0.9130435;1.0
PPUv8.xml;PPUv2.xml;SPECIFICITY_FMREDUCED;6;10.0;3;3;0.5;0.7181818;1.0
PPUv8.xml;PPUv2.xml;ACTS;6;44.0;3;3;0.5;0.7181818;1.0
PPUv8.xml;PPUv2.xml;MUTTESTGENERATOR;4;10.0;1;3;0.25;0.7181818;0.51363635
PPUv8.xml;PPUv2.xml;BDD_FMREDUCED;6;15.0;3;3;0.5;0.7181818;1.0
PPUv8.xml;PPUv3.xml;SPECIFICITY_FMREDUCED;7;20.0;4;3;0.5714286;0.7;1.0
PPUv8.xml;PPUv3.xml;ACTS;7;45.0;4;3;0.5714286;0.7;1.0
PPUv8.xml;PPUv3.xml;MUTTESTGENERATOR;7;9.0;3;4;0.42857143;0.7;0.5181818
PPUv8.xml;PPUv3.xml;BDD_FMREDUCED;7;15.0;4;3;0.5714286;0.7;1.0
PPUv8.xml;PPUv4.xml;SPECIFICITY_FMREDUCED;8;16.0;4;4;0.5;0.75974023;1.0
PPUv8.xml;PPUv4.xml;ACTS;9;67.0;4;5;0.44444445;0.75974023;1.0
PPUv8.xml;PPUv4.xml;MUTTESTGENERATOR;10;19.0;3;7;0.3;0.75974023;0.55448717
PPUv8.xml;PPUv4.xml;BDD_FMREDUCED;8;25.0;3;5;0.375;0.75974023;1.0
PPUv8.xml;PPUv5.xml;SPECIFICITY_FMREDUCED;11;41.0;0;11;0.0;0.9070632;1.0
PPUv8.xml;PPUv5.xml;ACTS;12;184.0;0;12;0.0;0.9067164;1.0
PPUv8.xml;PPUv5.xml;MUTTESTGENERATOR;5;35.0;0;5;0.0;0.9067164;0.43014705
PPUv8.xml;PPUv5.xml;BDD_FMREDUCED;11;65.0;0;11;0.0;0.9067164;1.0
PPUv8.xml;PPUv6.xml;SPECIFICITY_FMREDUCED;12;32.0;0;12;0.0;0.90495867;1.0
PPUv8.xml;PPUv6.xml;ACTS;12;158.0;0;12;0.0;0.9053498;1.0
PPUv8.xml;PPUv6.xml;MUTTESTGENERATOR;4;32.0;0;4;0.0;0.90495867;0.42916667
PPUv8.xml;PPUv6.xml;BDD_FMREDUCED;12;57.0;0;12;0.0;0.90495867;1.0
PPUv8.xml;PPUv7.xml;SPECIFICITY_FMREDUCED;17;43.0;9;8;0.5294118;0.9194139;1.0
PPUv8.xml;PPUv7.xml;ACTS;12;152.0;1;11;0.083333336;0.9194139;1.0
PPUv8.xml;PPUv7.xml;MUTTESTGENERATOR;6;51.0;2;4;0.33333334;0.9194139;0.44852942
PPUv8.xml;PPUv7.xml;BDD_FMREDUCED;14;68.0;1;13;0.071428575;0.9194139;1.0
AutomotiveMultimediav1.xml;AutomotiveMultimediav2.xml;SPECIFICITY_FMREDUCED;8;4.0;0;8;0.0;0.6956522;1.0
AutomotiveMultimediav1.xml;AutomotiveMultimediav2.xml;ACTS;8;29.0;0;8;0.0;0.6956522;1.0
AutomotiveMultimediav1.xml;AutomotiveMultimediav2.xml;MUTTESTGENERATOR;7;6.0;0;7;0.0;0.6956522;0.6388889
AutomotiveMultimediav1.xml;AutomotiveMultimediav2.xml;BDD_FMREDUCED;8;11.0;0;8;0.0;0.6956522;1.0
Boeingv1.xml;Boeingv2.xml;SPECIFICITY_FMREDUCED;2;1.0;2;0;1.0;0.4848485;1.0
Boeingv1.xml;Boeingv2.xml;ACTS;2;6.0;2;0;1.0;0.4848485;1.0
Boeingv1.xml;Boeingv2.xml;MUTTESTGENERATOR;2;3.0;2;0;1.0;0.4848485;0.4
Boeingv1.xml;Boeingv2.xml;BDD_FMREDUCED;2;3.0;2;0;1.0;0.4848485;1.0
CarBodyv1.xml;CarBodyv2.xml;SPECIFICITY_FMREDUCED;6;3.0;0;6;0.0;0.82222223;1.0
CarBodyv1.xml;CarBodyv2.xml;ACTS;6;12.0;0;6;0.0;0.82222223;1.0
CarBodyv1.xml;CarBodyv2.xml;MUTTESTGENERATOR;3;4.0;0;3;0.0;0.82222223;0.42857143
CarBodyv1.xml;CarBodyv2.xml;BDD_FMREDUCED;6;5.0;0;6;0.0;0.82222223;1.0
CarBodyv1.xml;CarBodyv3.xml;SPECIFICITY_FMREDUCED;6;4.0;0;6;0.0;0.61403507;1.0
CarBodyv1.xml;CarBodyv3.xml;ACTS;7;18.0;0;7;0.0;0.6315789;1.0
CarBodyv1.xml;CarBodyv3.xml;MUTTESTGENERATOR;5;4.0;0;5;0.0;0.6315789;0.6160714
CarBodyv1.xml;CarBodyv3.xml;BDD_FMREDUCED;6;6.0;0;6;0.0;0.61403507;1.0
CarBodyv2.xml;CarBodyv3.xml;SPECIFICITY_FMREDUCED;6;3.0;2;4;0.33333334;0.61403507;1.0
CarBodyv2.xml;CarBodyv3.xml;ACTS;7;16.0;2;5;0.2857143;0.6315789;1.0
CarBodyv2.xml;CarBodyv3.xml;MUTTESTGENERATOR;5;3.0;2;3;0.4;0.6315789;0.6160714
CarBodyv2.xml;CarBodyv3.xml;BDD_FMREDUCED;6;6.0;2;4;0.33333334;0.61403507;1.0
CarBodyv3.xml;CarBodyv2.xml;SPECIFICITY_FMREDUCED;6;3.0;3;3;0.5;0.82222223;1.0
CarBodyv3.xml;CarBodyv2.xml;ACTS;6;12.0;3;3;0.5;0.82222223;1.0
CarBodyv3.xml;CarBodyv2.xml;MUTTESTGENERATOR;3;3.0;1;2;0.33333334;0.82222223;0.42857143
CarBodyv3.xml;CarBodyv2.xml;BDD_FMREDUCED;6;4.0;3;3;0.5;0.82222223;1.0
LinuxKernelv1.xml;LinuxKernelv2.xml;SPECIFICITY_FMREDUCED;6;3.0;2;4;0.33333334;0.71929824;1.0
LinuxKernelv1.xml;LinuxKernelv2.xml;ACTS;7;15.0;1;6;0.14285715;0.71929824;1.0
LinuxKernelv1.xml;LinuxKernelv2.xml;MUTTESTGENERATOR;16;3.0;8;8;0.5;0.71929824;0.58035713
LinuxKernelv1.xml;LinuxKernelv2.xml;BDD_FMREDUCED;7;8.0;1;6;0.14285715;0.71929824;1.0
ParkingAssistantv1.xml;ParkingAssistantv2.xml;SPECIFICITY_FMREDUCED;2;25.0;1;1;0.5;0.44186047;1.0
ParkingAssistantv1.xml;ParkingAssistantv2.xml;ACTS;2;17.0;1;1;0.5;0.44186047;1.0
ParkingAssistantv1.xml;ParkingAssistantv2.xml;MUTTESTGENERATOR;2;3.0;1;1;0.5;0.44186047;0.3809524
ParkingAssistantv1.xml;ParkingAssistantv2.xml;BDD_FMREDUCED;2;4.0;1;1;0.5;0.44186047;1.0
ParkingAssistantv1.xml;ParkingAssistantv3.xml;SPECIFICITY_FMREDUCED;7;11.0;5;2;0.71428573;0.8545455;1.0
ParkingAssistantv1.xml;ParkingAssistantv3.xml;ACTS;7;49.0;5;2;0.71428573;0.8545455;1.0
ParkingAssistantv1.xml;ParkingAssistantv3.xml;MUTTESTGENERATOR;5;11.0;3;2;0.6;0.8545455;0.38181818
ParkingAssistantv1.xml;ParkingAssistantv3.xml;BDD_FMREDUCED;7;21.0;5;2;0.71428573;0.8545455;1.0
ParkingAssistantv1.xml;ParkingAssistantv4.xml;SPECIFICITY_FMREDUCED;7;22.0;7;0;1.0;0.8763441;1.0
ParkingAssistantv1.xml;ParkingAssistantv4.xml;ACTS;7;78.0;7;0;1.0;0.8763441;1.0
ParkingAssistantv1.xml;ParkingAssistantv4.xml;MUTTESTGENERATOR;3;22.0;3;0;1.0;0.87765956;0.31868133
ParkingAssistantv1.xml;ParkingAssistantv4.xml;BDD_FMREDUCED;7;39.0;7;0;1.0;0.8763441;1.0
ParkingAssistantv2.xml;ParkingAssistantv3.xml;SPECIFICITY_FMREDUCED;7;11.0;5;2;0.71428573;0.8545455;1.0
ParkingAssistantv2.xml;ParkingAssistantv3.xml;ACTS;7;45.0;4;3;0.5714286;0.8558559;1.0
ParkingAssistantv2.xml;ParkingAssistantv3.xml;MUTTESTGENERATOR;5;10.0;2;3;0.4;0.8545455;0.38181818
ParkingAssistantv2.xml;ParkingAssistantv3.xml;BDD_FMREDUCED;7;19.0;4;3;0.5714286;0.8558559;1.0
ParkingAssistantv2.xml;ParkingAssistantv4.xml;SPECIFICITY_FMREDUCED;7;22.0;7;0;1.0;0.8763441;1.0
ParkingAssistantv2.xml;ParkingAssistantv4.xml;ACTS;7;79.0;7;0;1.0;0.8763441;1.0
ParkingAssistantv2.xml;ParkingAssistantv4.xml;MUTTESTGENERATOR;3;22.0;3;0;1.0;0.8763441;0.31868133
ParkingAssistantv2.xml;ParkingAssistantv4.xml;BDD_FMREDUCED;7;35.0;7;0;1.0;0.8763441;1.0
ParkingAssistantv3.xml;ParkingAssistantv2.xml;SPECIFICITY_FMREDUCED;2;3.0;2;0;1.0;0.44186047;1.0
ParkingAssistantv3.xml;ParkingAssistantv2.xml;ACTS;2;10.0;2;0;1.0;0.44186047;1.0
ParkingAssistantv3.xml;ParkingAssistantv2.xml;MUTTESTGENERATOR;2;3.0;2;0;1.0;0.44186047;0.3809524
ParkingAssistantv3.xml;ParkingAssistantv2.xml;BDD_FMREDUCED;2;4.0;2;0;1.0;0.44186047;1.0
ParkingAssistantv3.xml;ParkingAssistantv4.xml;SPECIFICITY_FMREDUCED;7;23.0;7;0;1.0;0.87700534;1.0
ParkingAssistantv3.xml;ParkingAssistantv4.xml;ACTS;7;78.0;7;0;1.0;0.8763441;1.0
ParkingAssistantv3.xml;ParkingAssistantv4.xml;MUTTESTGENERATOR;3;21.0;3;0;1.0;0.8763441;0.31868133
ParkingAssistantv3.xml;ParkingAssistantv4.xml;BDD_FMREDUCED;7;35.0;7;0;1.0;0.8763441;1.0
ParkingAssistantv4.xml;ParkingAssistantv2.xml;SPECIFICITY_FMREDUCED;2;2.0;2;0;1.0;0.44186047;1.0
ParkingAssistantv4.xml;ParkingAssistantv2.xml;ACTS;2;10.0;2;0;1.0;0.44186047;1.0
ParkingAssistantv4.xml;ParkingAssistantv2.xml;MUTTESTGENERATOR;2;2.0;2;0;1.0;0.44186047;0.3809524
ParkingAssistantv4.xml;ParkingAssistantv2.xml;BDD_FMREDUCED;2;6.0;2;0;1.0;0.44186047;1.0
ParkingAssistantv4.xml;ParkingAssistantv3.xml;SPECIFICITY_FMREDUCED;7;10.0;7;0;1.0;0.8545455;1.0
ParkingAssistantv4.xml;ParkingAssistantv3.xml;ACTS;7;42.0;7;0;1.0;0.8545455;1.0
ParkingAssistantv4.xml;ParkingAssistantv3.xml;MUTTESTGENERATOR;5;10.0;5;0;1.0;0.8545455;0.38181818
ParkingAssistantv4.xml;ParkingAssistantv3.xml;BDD_FMREDUCED;7;18.0;7;0;1.0;0.8545455;1.0
BCS1.xml;BCS2.xml;SPECIFICITY_FMREDUCED;13;30.0;0;13;0.0;0.9518072;1.0
BCS1.xml;BCS2.xml;ACTS;10;85.0;0;10;0.0;0.9518072;1.0
BCS1.xml;BCS2.xml;MUTTESTGENERATOR;11;30.0;0;11;0.0;0.952;0.40833333
BCS1.xml;BCS2.xml;BDD_FMREDUCED;13;55.0;0;13;0.0;0.9518072;1.0
MobileMediaV3.xml;MobileMediaV4.xml;SPECIFICITY_FMREDUCED;4;15.0;4;0;1.0;0.35911602;1.0
MobileMediaV3.xml;MobileMediaV4.xml;ACTS;4;67.0;4;0;1.0;0.35911602;1.0
MobileMediaV3.xml;MobileMediaV4.xml;MUTTESTGENERATOR;5;13.0;5;0;1.0;0.35911602;0.3846154
MobileMediaV3.xml;MobileMediaV4.xml;BDD_FMREDUCED;4;25.0;4;0;1.0;0.35911602;1.0
MobileMediaV3.xml;MobileMediaV5.xml;SPECIFICITY_FMREDUCED;6;17.0;6;0;1.0;0.3923445;1.0
MobileMediaV3.xml;MobileMediaV5.xml;ACTS;6;95.0;6;0;1.0;0.3923445;1.0
MobileMediaV3.xml;MobileMediaV5.xml;MUTTESTGENERATOR;10;17.0;10;0;1.0;0.3923445;0.41190475
MobileMediaV3.xml;MobileMediaV5.xml;BDD_FMREDUCED;6;31.0;6;0;1.0;0.3923445;1.0
MobileMediaV3.xml;MobileMediaV6.xml;SPECIFICITY_FMREDUCED;6;31.0;6;0;1.0;0.5214521;1.0
MobileMediaV3.xml;MobileMediaV6.xml;ACTS;8;137.0;8;0;1.0;0.5214521;1.0
MobileMediaV3.xml;MobileMediaV6.xml;MUTTESTGENERATOR;14;26.0;14;0;1.0;0.5214521;0.4624183
MobileMediaV3.xml;MobileMediaV6.xml;BDD_FMREDUCED;6;53.0;6;0;1.0;0.5214521;1.0
MobileMediaV3.xml;MobileMediaV7.xml;SPECIFICITY_FMREDUCED;10;74.0;10;0;1.0;0.6494024;1.0
MobileMediaV3.xml;MobileMediaV7.xml;ACTS;8;282.0;8;0;1.0;0.6494024;1.0
MobileMediaV3.xml;MobileMediaV7.xml;MUTTESTGENERATOR;26;80.0;26;0;1.0;0.6494024;0.55731225
MobileMediaV3.xml;MobileMediaV7.xml;BDD_FMREDUCED;10;121.0;10;0;1.0;0.6494024;1.0
MobileMediaV4.xml;MobileMediaV5.xml;SPECIFICITY_FMREDUCED;6;20.0;0;6;0.0;0.3923445;1.0
MobileMediaV4.xml;MobileMediaV5.xml;ACTS;6;91.0;0;6;0.0;0.3923445;1.0
MobileMediaV4.xml;MobileMediaV5.xml;MUTTESTGENERATOR;10;16.0;0;10;0.0;0.3923445;0.41190475
MobileMediaV4.xml;MobileMediaV5.xml;BDD_FMREDUCED;6;31.0;0;6;0.0;0.3923445;1.0
MobileMediaV4.xml;MobileMediaV6.xml;SPECIFICITY_FMREDUCED;6;31.0;4;2;0.6666667;0.5214521;1.0
MobileMediaV4.xml;MobileMediaV6.xml;ACTS;8;139.0;3;5;0.375;0.5214521;1.0
MobileMediaV4.xml;MobileMediaV6.xml;MUTTESTGENERATOR;14;42.0;3;11;0.21428572;0.5214521;0.4624183
MobileMediaV4.xml;MobileMediaV6.xml;BDD_FMREDUCED;7;67.0;2;5;0.2857143;0.5214521;1.0
MobileMediaV4.xml;MobileMediaV7.xml;SPECIFICITY_FMREDUCED;10;106.0;10;0;1.0;0.6494024;1.0
MobileMediaV4.xml;MobileMediaV7.xml;ACTS;8;274.0;8;0;1.0;0.6494024;1.0
MobileMediaV4.xml;MobileMediaV7.xml;MUTTESTGENERATOR;26;74.0;26;0;1.0;0.6494024;0.55731225
MobileMediaV4.xml;MobileMediaV7.xml;BDD_FMREDUCED;10;116.0;10;0;1.0;0.6494024;1.0
MobileMediaV5.xml;MobileMediaV4.xml;SPECIFICITY_FMREDUCED;4;16.0;0;4;0.0;0.35911602;1.0
MobileMediaV5.xml;MobileMediaV4.xml;ACTS;4;66.0;0;4;0.0;0.35911602;1.0
MobileMediaV5.xml;MobileMediaV4.xml;MUTTESTGENERATOR;5;13.0;0;5;0.0;0.35911602;0.3846154
MobileMediaV5.xml;MobileMediaV4.xml;BDD_FMREDUCED;4;25.0;0;4;0.0;0.35911602;1.0
MobileMediaV5.xml;MobileMediaV6.xml;SPECIFICITY_FMREDUCED;7;33.0;5;2;0.71428573;0.5214521;1.0
MobileMediaV5.xml;MobileMediaV6.xml;ACTS;8;198.0;3;5;0.375;0.5214521;1.0
MobileMediaV5.xml;MobileMediaV6.xml;MUTTESTGENERATOR;14;35.0;3;11;0.21428572;0.5214521;0.4624183
MobileMediaV5.xml;MobileMediaV6.xml;BDD_FMREDUCED;6;66.0;2;4;0.33333334;0.5214521;1.0
MobileMediaV5.xml;MobileMediaV7.xml;SPECIFICITY_FMREDUCED;10;73.0;10;0;1.0;0.6494024;1.0
MobileMediaV5.xml;MobileMediaV7.xml;ACTS;8;239.0;8;0;1.0;0.6494024;1.0
MobileMediaV5.xml;MobileMediaV7.xml;MUTTESTGENERATOR;26;83.0;26;0;1.0;0.6494024;0.55731225
MobileMediaV5.xml;MobileMediaV7.xml;BDD_FMREDUCED;10;123.0;10;0;1.0;0.6494024;1.0
MobileMediaV6.xml;MobileMediaV4.xml;SPECIFICITY_FMREDUCED;4;15.0;2;2;0.5;0.35911602;1.0
MobileMediaV6.xml;MobileMediaV4.xml;ACTS;4;70.0;2;2;0.5;0.35911602;1.0
MobileMediaV6.xml;MobileMediaV4.xml;MUTTESTGENERATOR;5;13.0;2;3;0.4;0.35911602;0.3846154
MobileMediaV6.xml;MobileMediaV4.xml;BDD_FMREDUCED;4;24.0;2;2;0.5;0.35911602;1.0
MobileMediaV6.xml;MobileMediaV5.xml;SPECIFICITY_FMREDUCED;6;20.0;4;2;0.6666667;0.3923445;1.0
MobileMediaV6.xml;MobileMediaV5.xml;ACTS;6;86.0;3;3;0.5;0.3923445;1.0
MobileMediaV6.xml;MobileMediaV5.xml;MUTTESTGENERATOR;10;17.0;3;7;0.3;0.3923445;0.41190475
MobileMediaV6.xml;MobileMediaV5.xml;BDD_FMREDUCED;6;28.0;2;4;0.33333334;0.3923445;1.0
MobileMediaV6.xml;MobileMediaV7.xml;SPECIFICITY_FMREDUCED;10;72.0;10;0;1.0;0.6494024;1.0
MobileMediaV6.xml;MobileMediaV7.xml;ACTS;8;264.0;8;0;1.0;0.6494024;1.0
MobileMediaV6.xml;MobileMediaV7.xml;MUTTESTGENERATOR;26;76.0;26;0;1.0;0.6494024;0.55731225
MobileMediaV6.xml;MobileMediaV7.xml;BDD_FMREDUCED;10;116.0;10;0;1.0;0.6494024;1.0
MobileMediaV7.xml;MobileMediaV4.xml;SPECIFICITY_FMREDUCED;4;22.0;4;0;1.0;0.35911602;1.0
MobileMediaV7.xml;MobileMediaV4.xml;ACTS;4;87.0;4;0;1.0;0.35911602;1.0
MobileMediaV7.xml;MobileMediaV4.xml;MUTTESTGENERATOR;5;22.0;5;0;1.0;0.35911602;0.3846154
MobileMediaV7.xml;MobileMediaV4.xml;BDD_FMREDUCED;4;27.0;4;0;1.0;0.35911602;1.0
MobileMediaV7.xml;MobileMediaV5.xml;SPECIFICITY_FMREDUCED;6;19.0;6;0;1.0;0.3923445;1.0
MobileMediaV7.xml;MobileMediaV5.xml;ACTS;6;93.0;6;0;1.0;0.3923445;1.0
MobileMediaV7.xml;MobileMediaV5.xml;MUTTESTGENERATOR;10;17.0;10;0;1.0;0.3923445;0.41190475
MobileMediaV7.xml;MobileMediaV5.xml;BDD_FMREDUCED;6;33.0;6;0;1.0;0.3923445;1.0
MobileMediaV7.xml;MobileMediaV6.xml;SPECIFICITY_FMREDUCED;6;31.0;6;0;1.0;0.5214521;1.0
MobileMediaV7.xml;MobileMediaV6.xml;ACTS;8;148.0;8;0;1.0;0.5214521;1.0
MobileMediaV7.xml;MobileMediaV6.xml;MUTTESTGENERATOR;14;28.0;14;0;1.0;0.5214521;0.4624183
MobileMediaV7.xml;MobileMediaV6.xml;BDD_FMREDUCED;6;52.0;6;0;1.0;0.5214521;1.0
PPUv1.xml;PPUv2.xml;SPECIFICITY_FMREDUCED;6;10.0;0;6;0.0;0.7181818;1.0
PPUv1.xml;PPUv2.xml;ACTS;6;39.0;0;6;0.0;0.7181818;1.0
PPUv1.xml;PPUv2.xml;MUTTESTGENERATOR;4;8.0;0;4;0.0;0.7181818;0.51363635
PPUv1.xml;PPUv2.xml;BDD_FMREDUCED;6;15.0;0;6;0.0;0.7181818;1.0
PPUv1.xml;PPUv3.xml;SPECIFICITY_FMREDUCED;7;9.0;0;7;0.0;0.7;1.0
PPUv1.xml;PPUv3.xml;ACTS;7;42.0;0;7;0.0;0.7;1.0
PPUv1.xml;PPUv3.xml;MUTTESTGENERATOR;7;7.0;0;7;0.0;0.7;0.5181818
PPUv1.xml;PPUv3.xml;BDD_FMREDUCED;7;15.0;0;7;0.0;0.7;1.0
PPUv1.xml;PPUv4.xml;SPECIFICITY_FMREDUCED;9;15.0;0;9;0.0;0.75974023;1.0
PPUv1.xml;PPUv4.xml;ACTS;9;97.0;0;9;0.0;0.75974023;1.0
PPUv1.xml;PPUv4.xml;MUTTESTGENERATOR;10;13.0;0;10;0.0;0.75974023;0.55448717
PPUv1.xml;PPUv4.xml;BDD_FMREDUCED;9;24.0;0;9;0.0;0.75974023;1.0
PPUv1.xml;PPUv5.xml;SPECIFICITY_FMREDUCED;11;36.0;0;11;0.0;0.9067164;1.0
PPUv1.xml;PPUv5.xml;ACTS;12;173.0;0;12;0.0;0.9067164;1.0
PPUv1.xml;PPUv5.xml;MUTTESTGENERATOR;5;48.0;0;5;0.0;0.9067164;0.43014705
PPUv1.xml;PPUv5.xml;BDD_FMREDUCED;11;63.0;0;11;0.0;0.9067164;1.0
PPUv1.xml;PPUv6.xml;SPECIFICITY_FMREDUCED;12;31.0;0;12;0.0;0.9053498;1.0
PPUv1.xml;PPUv6.xml;ACTS;12;154.0;0;12;0.0;0.9053498;1.0
PPUv1.xml;PPUv6.xml;MUTTESTGENERATOR;4;32.0;0;4;0.0;0.90495867;0.42916667
PPUv1.xml;PPUv6.xml;BDD_FMREDUCED;11;52.0;0;11;0.0;0.90495867;1.0
PPUv1.xml;PPUv7.xml;SPECIFICITY_FMREDUCED;15;39.0;10;5;0.6666667;0.9194139;1.0
PPUv1.xml;PPUv7.xml;ACTS;12;161.0;5;7;0.41666666;0.9194139;1.0
PPUv1.xml;PPUv7.xml;MUTTESTGENERATOR;6;52.0;4;2;0.6666667;0.9194139;0.44852942
PPUv1.xml;PPUv7.xml;BDD_FMREDUCED;15;65.0;10;5;0.6666667;0.9194139;1.0
PPUv1.xml;PPUv8.xml;SPECIFICITY_FMREDUCED;13;46.0;9;4;0.6923077;0.9133574;1.0
PPUv1.xml;PPUv8.xml;ACTS;12;165.0;7;5;0.5833333;0.9130435;1.0
PPUv1.xml;PPUv8.xml;MUTTESTGENERATOR;4;43.0;4;0;1.0;0.9133574;0.41911766
PPUv1.xml;PPUv8.xml;BDD_FMREDUCED;12;63.0;8;4;0.6666667;0.9130435;1.0
PPUv2.xml;PPUv3.xml;SPECIFICITY_FMREDUCED;7;9.0;1;6;0.14285715;0.7;1.0
PPUv2.xml;PPUv3.xml;ACTS;7;50.0;1;6;0.14285715;0.7;1.0
PPUv2.xml;PPUv3.xml;MUTTESTGENERATOR;7;11.0;1;6;0.14285715;0.7;0.5181818
PPUv2.xml;PPUv3.xml;BDD_FMREDUCED;7;15.0;1;6;0.14285715;0.7;1.0
PPUv2.xml;PPUv4.xml;SPECIFICITY_FMREDUCED;9;20.0;3;6;0.33333334;0.75974023;1.0
PPUv2.xml;PPUv4.xml;ACTS;9;66.0;2;7;0.22222222;0.75974023;1.0
PPUv2.xml;PPUv4.xml;MUTTESTGENERATOR;10;17.0;1;9;0.1;0.75974023;0.55448717
PPUv2.xml;PPUv4.xml;BDD_FMREDUCED;9;25.0;2;7;0.22222222;0.75974023;1.0
PPUv2.xml;PPUv5.xml;SPECIFICITY_FMREDUCED;13;47.0;7;6;0.53846157;0.9067164;1.0
PPUv2.xml;PPUv5.xml;ACTS;12;202.0;4;8;0.33333334;0.9067164;1.0
PPUv2.xml;PPUv5.xml;MUTTESTGENERATOR;5;38.0;2;3;0.4;0.9070632;0.43014705
PPUv2.xml;PPUv5.xml;BDD_FMREDUCED;11;68.0;4;7;0.36363637;0.9067164;1.0
PPUv2.xml;PPUv6.xml;SPECIFICITY_FMREDUCED;12;38.0;6;6;0.5;0.90495867;1.0
PPUv2.xml;PPUv6.xml;ACTS;12;173.0;4;8;0.33333334;0.90495867;1.0
PPUv2.xml;PPUv6.xml;MUTTESTGENERATOR;4;34.0;2;2;0.5;0.90495867;0.42916667
PPUv2.xml;PPUv6.xml;BDD_FMREDUCED;12;52.0;4;8;0.33333334;0.90495867;1.0
PPUv2.xml;PPUv7.xml;SPECIFICITY_FMREDUCED;16;41.0;14;2;0.875;0.9194139;1.0
PPUv2.xml;PPUv7.xml;ACTS;12;153.0;7;5;0.5833333;0.919708;1.0
PPUv2.xml;PPUv7.xml;MUTTESTGENERATOR;6;36.0;4;2;0.6666667;0.9194139;0.44852942
PPUv2.xml;PPUv7.xml;BDD_FMREDUCED;15;61.0;13;2;0.8666667;0.9194139;1.0
PPUv2.xml;PPUv8.xml;SPECIFICITY_FMREDUCED;14;41.0;12;2;0.85714287;0.9133574;1.0
PPUv2.xml;PPUv8.xml;ACTS;12;161.0;9;3;0.75;0.9133574;1.0
PPUv2.xml;PPUv8.xml;MUTTESTGENERATOR;4;39.0;4;0;1.0;0.9130435;0.41911766
PPUv2.xml;PPUv8.xml;BDD_FMREDUCED;13;71.0;11;2;0.84615386;0.9130435;1.0
PPUv3.xml;PPUv2.xml;SPECIFICITY_FMREDUCED;6;9.0;0;6;0.0;0.7181818;1.0
PPUv3.xml;PPUv2.xml;ACTS;6;40.0;0;6;0.0;0.7181818;1.0
PPUv3.xml;PPUv2.xml;MUTTESTGENERATOR;4;10.0;0;4;0.0;0.7181818;0.51363635
PPUv3.xml;PPUv2.xml;BDD_FMREDUCED;6;25.0;0;6;0.0;0.7181818;1.0
PPUv3.xml;PPUv4.xml;SPECIFICITY_FMREDUCED;9;16.0;0;9;0.0;0.75974023;1.0
PPUv3.xml;PPUv4.xml;ACTS;9;74.0;0;9;0.0;0.75974023;1.0
PPUv3.xml;PPUv4.xml;MUTTESTGENERATOR;10;24.0;0;10;0.0;0.75974023;0.55448717
PPUv3.xml;PPUv4.xml;BDD_FMREDUCED;9;26.0;0;9;0.0;0.75974023;1.0
PPUv3.xml;PPUv5.xml;SPECIFICITY_FMREDUCED;11;42.0;0;11;0.0;0.9067164;1.0
PPUv3.xml;PPUv5.xml;ACTS;12;182.0;0;12;0.0;0.9070632;1.0
PPUv3.xml;PPUv5.xml;MUTTESTGENERATOR;5;42.0;0;5;0.0;0.9067164;0.43014705
PPUv3.xml;PPUv5.xml;BDD_FMREDUCED;11;88.0;0;11;0.0;0.9067164;1.0
PPUv3.xml;PPUv6.xml;SPECIFICITY_FMREDUCED;12;45.0;0;12;0.0;0.90495867;1.0
